,review_rate,review_body
6313,50,"O restaurante possui um ambiente simples porém aconchegante. O atendimento foi realmente rápido e satisfatório. Possui um ótimo custo benefício, pedi a menor porção do peixe ao forno, comemos em duas pessoas e ainda sobrou um pouco. É uma excelente opção tanto para almoço quanto para o jantar."
6314,50,"Ótimo lugar para frequentar com a família. Lugar amplo e movimentado... com um ótimo atendimento. Além dos diversos tipos de peixe eu recomendo a torta de peixe ao forno, é excelente. "
6315,40,"O Pantanal é um local muito bom para aquele almoço de domingo. A comida é muito boa, com peixe ao forno que dispensa comentários. Os atendentes são bons, mesmo no meio da ""correria"" que costuma ser aos finais de semana. O ponto de melhoria com certeza é quanto à falta de ar condicionado, o que faz padecer durante a maior parte do ano e o calor de Toledo."
6316,40,"Local simples, aprazível e amplo, bom estacionamento. Atendimento ágil e gentil. Alimentação à base de peixes, saborosa e completa. Preços compatíveis com a oferta."
6317,50,"Restaurante simples, porém, comida muito boa e bem servida. O preço também justo. O local é isolado mas fácil de chegar."
6318,40,"A comida a base de peixe muito saborosa. Tem um bom e ágil atendimento. Lugar bem espaçoso, só não tem uma boa acústica."
6319,40,"Um local meio com um pouco de ar de interior no meio da cidade de Toledo, os pratos são saborosos, muito bem servidos mesmo; Atendentes muito atenciosos e simpáticos. Vale muito a pena a visita."
6320,50,"Eu e meu marido e muitas vezes em grupos de amigos vamos ao restaurante. Muito saborosos os pratos a base de peixe. Lugar amplo , bom estacionamento e o bem atendimento são muito eficientes para agradar o publico que frequenta o local."
6321,50,"Um local no meio da Cidade, porém com ar de chacara. O Restaurante serve comidas maravilhosas a base de peixe, principalmente o Peixe ao Forno."
6322,40,"Os pratos são muito bem servidos, como estava na cidade a trabalho fui sozinho para jantar, pedi um mini prato, mas para minha surpresa, a comida recebia serviria tranquilamente 2 pessoas que comem bem, ou seja desperdicei comida."
6323,50,"Ambiente simples, limpo e aconchegante. Amplo estacionamento. Comida excelente, otimas e saborosas porcoes, servico rapido e eficiente. Cervejas bem geladas. O garcon eletronico facilita a vida de todos. Nao deixe de experimentar o peixe ao forno!! Otima pedida."
6324,50,"O lugar é acolhedor, simples e aconchegante. O cardápio é vasto e a comida deliciosa. É preferível evitar horários de pico nos fins de semana, como almoço e meio da noite pois a quantidade de gente é relativamente grande, mas mesmo assim os pratos vem super rápido e o atendimento é muito bom."
6325,40,"Ambiente muito agradável, em local bonito, amplo e tranquilo, pois fica a algumas quadras do centro, propicio para famílias e pessoas que curtem um local sem músicas ou som automotivo desagradáveis, e pra quem gosta de carnes exóticas não perca a opção especial de carne de Jacaré."
6326,50,"Simples mais sensacional!!! Um dos melhores restaurantes de peixe que já fui! Cardápio cheio de opções e porções generosas, moqueca e o peixe ao forno são as melhores pedidas! "
6327,40,"Local simples, com bom atendimento. É uma ótima opção com variedades de pratos à base de peixe. Um dos pratos que não se pode deixar de provar é o peixe ao forno. O local é agradável, de fácil acesso, estacionamento, numa área com muita arborização, a poucos minutos do centro da cidade."
6328,50,"Comida maravilhosa, o peixe frito, a traíra desossada e o peixe ao forno são espetaculares. Ambiente muito bom, atendimento rápido e organizado, porém sugiro chegar cedo, pois muitas vezes gera se fila..."
6329,50,"O local é agradável, o atendimento muito bom e os pratos a base de peixe perfeitos. Um excelente ambiente para encontro com amigos, familiares."
6330,50,"A combinação pode não parecer usual, mas é perfeita: filé de tilápia e polenta frita com queijo! Perfeito! O lugar é simples e o atendimento padrão."
6331,50,"Lugar ótimo, ambiente familiar, comida saborosa, e atendimento sem igual.Tratam cada cliente como se fosse uma celebridade!!"
6332,40,"Os pratos são muito bem servidos, como estava na cidade a trabalho fui sozinho para jantar, pedi um mini prato, mas para minha surpresa, a comida recebia serviria tranquilamente 2 pessoas que comem bem, ou seja desperdicei comida."
6333,50,"Ambiente simples, limpo e aconchegante. Amplo estacionamento. Comida excelente, otimas e saborosas porcoes, servico rapido e eficiente. Cervejas bem geladas. O garcon eletronico facilita a vida de todos. Nao deixe de experimentar o peixe ao forno!! Otima pedida."
6334,50,"O lugar é acolhedor, simples e aconchegante. O cardápio é vasto e a comida deliciosa. É preferível evitar horários de pico nos fins de semana, como almoço e meio da noite pois a quantidade de gente é relativamente grande, mas mesmo assim os pratos vem super rápido e o atendimento é muito bom."
6335,40,"Ambiente muito agradável, em local bonito, amplo e tranquilo, pois fica a algumas quadras do centro, propicio para famílias e pessoas que curtem um local sem músicas ou som automotivo desagradáveis, e pra quem gosta de carnes exóticas não perca a opção especial de carne de Jacaré."
6336,50,"Simples mais sensacional!!! Um dos melhores restaurantes de peixe que já fui! Cardápio cheio de opções e porções generosas, moqueca e o peixe ao forno são as melhores pedidas! "
6337,40,"Local simples, com bom atendimento. É uma ótima opção com variedades de pratos à base de peixe. Um dos pratos que não se pode deixar de provar é o peixe ao forno. O local é agradável, de fácil acesso, estacionamento, numa área com muita arborização, a poucos minutos do centro da cidade."
6338,50,"Comida maravilhosa, o peixe frito, a traíra desossada e o peixe ao forno são espetaculares. Ambiente muito bom, atendimento rápido e organizado, porém sugiro chegar cedo, pois muitas vezes gera se fila..."
6339,50,"O local é agradável, o atendimento muito bom e os pratos a base de peixe perfeitos. Um excelente ambiente para encontro com amigos, familiares."
6340,50,"A combinação pode não parecer usual, mas é perfeita: filé de tilápia e polenta frita com queijo! Perfeito! O lugar é simples e o atendimento padrão."
6341,50,"Lugar ótimo, ambiente familiar, comida saborosa, e atendimento sem igual.Tratam cada cliente como se fosse uma celebridade!!"
6342,50,"Em termos de tilápia é a mais saborosa da cidade, ambiente agradável e o atendimento muito bom, lugar maravilhoso para almoçar com a familia."
6343,40,"Eu em particular amo as comidas a base de peixe. Este é um restaurante que além de ter um ambiente maravilhoso, serve pratos deliciosos. Num tempero muito agradável, falo sem errar, para qualquer paladar. Aos apreciadores de peixe, não deixem de almoçar ou jantar neste restaurante."
6344,50,"Local muito agradável para comer um peixinho e conversar com os amigos. A comida é muito boa, saborosa e com preço justo. Vale a pena."
6345,50,"Sem dúvida o Pantanal ja é tradicional na região, a comida é muito boa, os preços são acessíveis e a equipe é gentil."
6346,40,"Estive no Pantanal e adorei. Pedi uma porção mini completa de peixe assado e sobrou muito. Peixe assado no molho, batata palha, arroz, salada e polenta.Tudo isto por um preço muito, mas muito honesto.Ambiente extremamente agradável. Vale muito a pena."
6347,40,"O Pantanal é uma referência em Toledo. Os pratos de peixe ao forno e peixe ao molho de ervas são os melhores para apreciação. Vale a pena pedir mandioca no lugar da polenta e a pasta de alho que tambem acompanha os pratos. Aos finais de semana vale chegar cedo porque existe fila. O jarra de suco de laranja tem um valor muito expressivo, consulte antes de pedir."
6348,30,"Vou há milhares de anos para Toledo mas nunca tinha ido ao Pantanal. Este ano fomos conferir. Comida boa mas nada de ""excepcional"". Bom atendimento, servem rápido. Preço dentro do que se propõem.Comemos o peixe ao forno, considerado carro chefe da casa. Acho que as porções são mais interessantes."
6349,20,"Restaurante imenso , sempre lotado , ambiente barulhento , e bem simples ,serve um peixe ao forno bem gostosinho e uma tilapia frita muito boa . Porém a salada é péssima , sem qualidade e sem aparência . Preço bom pelo q ofereço . Se tiver com fome e com pressa vale a pena . Porém se quiser um almoço com qualidade não vá . Funcionários sempre suados , pq tem muita gente e eles não dão conta de atender e ficam num corre corre . "
6350,50,"Ótimo atendimento, peixe frito de qualidade, não tem igual na cidade, peixe ao molho de ervas sem igual. Ambiente familiar. Preço razoável, mas não é caro. "
6351,40,Comida muito saborosa e relativamente barata. Ideal para aquele almoço de domingo em família.O ambiente poderia ser melhor. Tem cara de galpão de bailão.
6352,50,"Em termos de tilápia é a mais saborosa da cidade, ambiente agradável e o atendimento muito bom, lugar maravilhoso para almoçar com a familia."
6353,40,"Eu em particular amo as comidas a base de peixe. Este é um restaurante que além de ter um ambiente maravilhoso, serve pratos deliciosos. Num tempero muito agradável, falo sem errar, para qualquer paladar. Aos apreciadores de peixe, não deixem de almoçar ou jantar neste restaurante."
6354,50,"Local muito agradável para comer um peixinho e conversar com os amigos. A comida é muito boa, saborosa e com preço justo. Vale a pena."
6355,50,"Sem dúvida o Pantanal ja é tradicional na região, a comida é muito boa, os preços são acessíveis e a equipe é gentil."
6356,40,"Estive no Pantanal e adorei. Pedi uma porção mini completa de peixe assado e sobrou muito. Peixe assado no molho, batata palha, arroz, salada e polenta.Tudo isto por um preço muito, mas muito honesto.Ambiente extremamente agradável. Vale muito a pena."
6357,40,"O Pantanal é uma referência em Toledo. Os pratos de peixe ao forno e peixe ao molho de ervas são os melhores para apreciação. Vale a pena pedir mandioca no lugar da polenta e a pasta de alho que tambem acompanha os pratos. Aos finais de semana vale chegar cedo porque existe fila. O jarra de suco de laranja tem um valor muito expressivo, consulte antes de pedir."
6358,30,"Vou há milhares de anos para Toledo mas nunca tinha ido ao Pantanal. Este ano fomos conferir. Comida boa mas nada de ""excepcional"". Bom atendimento, servem rápido. Preço dentro do que se propõem.Comemos o peixe ao forno, considerado carro chefe da casa. Acho que as porções são mais interessantes."
6359,20,"Restaurante imenso , sempre lotado , ambiente barulhento , e bem simples ,serve um peixe ao forno bem gostosinho e uma tilapia frita muito boa . Porém a salada é péssima , sem qualidade e sem aparência . Preço bom pelo q ofereço . Se tiver com fome e com pressa vale a pena . Porém se quiser um almoço com qualidade não vá . Funcionários sempre suados , pq tem muita gente e eles não dão conta de atender e ficam num corre corre . "
6360,50,"Ótimo atendimento, peixe frito de qualidade, não tem igual na cidade, peixe ao molho de ervas sem igual. Ambiente familiar. Preço razoável, mas não é caro. "
6361,40,Comida muito saborosa e relativamente barata. Ideal para aquele almoço de domingo em família.O ambiente poderia ser melhor. Tem cara de galpão de bailão.
